peak_chr_name	promoter_chr_name	ensemble	gene_name	promoter_strand	n_bases_overlap	baseMean_atac	log2FoldChange_atac	lfcSE_atac	stat_atac	pvalue_atac	padj_atac	baseMean_rna	log2FoldChange_rna	lfcSE_rna	stat_rna	pvalue_rna	padj_rna	cluster_id
chr1:95390588-95393413	chr1:95392578-95394778	ENSG00000117519.16_9	CNN3	-	835	25.58132108	-0.453679246	0.306934343	-1.478098677	0.139381368	0.631698122	9.18108415	-0.916330698	0.565153396	-1.621384042	0.104935301	0.49538176	c1
chr10:101088846-101090694	chr10:101087112-101089312	ENSG00000119946.12_7	CNNM1	+	466	5.583233153	0.05497058	0.346631133	0.158585236	0.873995662	0.996216632	0.542155323	-0.469431269	1.146013949	-0.409620903	0.682084061	NA	c1
chr10:104676750-104679581	chr10:104676050-104678250	ENSG00000148842.18_8	CNNM2	+	1500	18.69185389	0.488605518	0.244023719	2.002286995	0.045253874	0.339568161	1.848507095	0.142286772	0.485361747	0.293156131	0.769402814	0.930643413	c1
chr2:97481189-97483199	chr2:97479981-97482181	ENSG00000168763.16_6	CNNM3	+	992	22.08123289	-0.081730994	0.244548624	-0.33421163	0.738219868	0.987398729	6.626723374	-0.433763212	0.338590606	-1.281084606	0.20016395	0.602165277	c1
chr2:97426019-97428014	chr2:97424638-97426838	ENSG00000158158.12_6	CNNM4	+	819	15.74905408	0.381013054	0.22355032	1.704372662	0.088311488	0.499251921	2.325323439	0.413769126	0.417456945	0.991165987	0.321604536	0.704656806	c1
chr16:58662903-58664979	chr16:58663588-58665788	ENSG00000125107.19_13	CNOT1	-	1391	22.02853904	0.30165746	0.242874445	1.2420304660000001	0.214225322	0.757456894	8.471860955	0.121313486	0.266273034	0.455598092	0.648679015	0.886563801	c1
chr3:32725804-32727404	chr3:32724636-32726836	ENSG00000182973.20_10	CNOT10	+	1032	13.88217375	0.144662821	0.3375009	0.428629437	0.668192919	0.979536259	3.98413796	0.795148459	0.347161385	2.290428868	0.021996468	0.300554564	c1
chr2:101868055-101870202	chr2:101867347-101869547	ENSG00000158435.8_6	CNOT11	+	1492	23.34014811	0.082167994	0.243372311	0.337622607	0.735647604	0.986969256	5.511421803	-0.23737615	0.319009358	-0.744104033	0.45681354	0.788230672	c1
chr12:70636402-70638225	chr12:70634781-70636981	ENSG00000111596.14_14	CNOT2	+	579	17.85968333	0.050232057	0.232597349	0.215961433	0.82901781	0.993320176	8.467316928	-0.399541853	0.284634856	-1.403699667	0.160408302	0.55951725	c1
chr19:54640313-54642390	chr19:54639464-54641664	ENSG00000088038.20_11	CNOT3	+	1351	43.53282372	0.038885135	0.323559558	0.120179218	0.90434118	0.996924893	8.387987959	-0.323081659	0.356113387	-0.90724379	0.364277891	0.736433261	c1
chr7:135193768-135195809	chr7:135194674-135196874	ENSG00000080802.20_12	CNOT4	-	1135	26.28196493	0.599982797	0.241154152	2.487963789	0.012847681	0.149829387	5.354798426	0.148509991	0.290313424	0.511550546	0.608965605	0.868467956	c1
chr5:179920888-179922501	chr5:179919378-179921578	ENSG00000113300.13_7	CNOT6	+	690	12.53613514	-0.016150462	0.275119147	-0.05870352	0.953188256	0.998422987	5.840465767	0.095950544	0.301580403	0.318159081	0.75036427000000006	0.924596351	c1
chr4:78738891-78742366	chr4:78740568-78742768	ENSG00000138767.14_13	CNOT6L	-	1798	16.19424655	0.109208734	0.252888523	0.431845355	0.665853813	0.979260717	5.147070468	-0.243879018	0.35154117	-0.693742408	0.487843766	0.809468866	c1
chr8:17103582-17105428	chr8:17104186-17106386	ENSG00000198791.12_7	CNOT7	-	1242	20.49543372	0.084975827	0.228153608	0.37245007	0.709557781	0.984419509	11.94506128	-0.181991245	0.364107939	-0.49982773	0.617196383	0.87237962	c1
chr5:154236672-154238774	chr5:154235112-154237312	ENSG00000155508.14_10	CNOT8	+	640	27.70088762	-0.542115652	0.331910233	-1.633320093	0.102401693	0.540946344	7.325104495	-0.474519891	0.330401122	-1.43619334	0.150947334	0.551803688	c1
chr17:40117781-40119895	chr17:40116780-40118980	ENSG00000173786.17_12	CNP	+	1199	18.12465551	-0.031298179	0.244722937	-0.1278923	0.898234204	0.996670058	8.006603461	-0.004824359	0.288628575	-0.016714767	0.986664166	0.995918816	c1
chr2:220041023-220043768	chr2:220042627-220044827	ENSG00000115649.16_11	CNPPD1	-	1141	19.5436294	0.335765496	0.232758073	1.442551452	0.149146868	0.651346123	5.031638946	0.373101261	0.372674278	1.001145725	0.316756361	0.70211997	c1
chr7:155348031-155348405	chr7:155347944-155350144	ENSG00000146910.14_12	CNPY1	-	374	2.172938665	0.029059812	0.633340548	0.045883391	0.963403193	0.998899089	0.259696761	1.786164194	2.138233568	0.835345689	0.403523099	NA	c1
chr12:56711198-56711251	chr12:56709702-56711902	ENSG00000257727.6_9	CNPY2	-	53	7.393731237	1.068999328	0.410805446	2.602203401	0.00926269	0.119928914	16.77818483	0.341705362	0.319096214	1.070853701	0.284235216	0.677864181	c1
chr6:42896315-42898298	chr6:42895217-42897417	ENSG00000137161.18_7	CNPY3	+	1102	20.35158237	-0.029484605	0.261981885	-0.112544441	0.910391735	0.996953992	7.212175457	0.100588478	0.290282477	0.346519292	0.728952488	0.914573751	c1
chr7:99716366-99718254	chr7:99715256-99717456	ENSG00000166997.8_7	CNPY4	+	1090	13.73329423	-0.163914803	0.246932644	-0.663803701	0.506815957	0.951351443	8.59853419	0.64859192	0.305259338	2.124724255	0.033609628	0.352283892	c1
chr6:88875206-88877762	chr6:88875865-88878065	ENSG00000118432.13_10	CNR1	-	1897	11.75873069	-0.161204695	0.286738905	-0.562200286	0.573979567	0.965567106	2.500455559	-0.128948399	1.017475831	-0.126733624	0.899151233	0.970820467	c1
chr1:24239808-24240020	chr1:24239651-24241851	ENSG00000188822.8_8	CNR2	-	212	2.781967479	0.937502986	0.550049833	1.704396455	0.088307046	0.499251921	0.458184634	2.10926797	2.009936568	1.049420168	0.29398478	NA	c1
chr2:68545307-68547757	chr2:68546982-68549182	ENSG00000119865.9_6	CNRIP1	-	775	6.438524931	0.096068094	0.483169997	0.198828765	0.842396694	0.99460993	1.099400686	1.83782998	0.750486066	2.448852901	0.014331196	0.260429568	c1
chr17:40950100-40951208	chr17:40948817-40951017	ENSG00000176563.10_10	CNTD1	+	917	6.443846633	0.307473664	0.248458839	1.23752355	0.215892777	0.759397003	1.814230972	-0.672220841	0.645161623	-1.041941767	0.297438678	0.687700057	c1
chr11:58389700-58390236	chr11:58388137-58390337	ENSG00000242689.3_7	CNTF	+	536	1.778171246	-0.011877589	0.534684987	-0.022214181	0.982277106	0.999300215	5.139434047	-1.449013779	0.70116149	-2.06659065	0.038772743	0.36634261	c1
chr9:34588753-34593389	chr9:34589937-34592137	ENSG00000122756.15_8	CNTFR	-	2200	6.689569239	0.070141223	0.286184681	0.245090767	0.806386151	0.991673563	0.798572087	0.101237848	1.047058548	0.096687857	0.922974283	NA	c1
chr9:17134415-17136226	chr9:17132979-17135179	ENSG00000044459.15_11	CNTLN	+	764	16.1051458	-0.833219341	0.295543948	-2.81927391	0.004813243	0.076553259	3.441490213	-0.666991252	0.498462663	-1.338096715	0.180864912	0.580942009	c1
chr12:41085688-41087643	chr12:41084240-41086440	ENSG00000018236.15_14	CNTN1	+	752	8.706496271	-0.712277965	0.426184334	-1.671290822	0.094664248	0.518268659	1.778241505	-0.503529157	0.983939456	-0.51174811	0.608827311	0.868467956	c1
chr1:205010798-205012762	chr1:205010064-205012264	ENSG00000184144.12_12	CNTN2	+	1466	4.584500002	-0.074166435	0.456708483	-0.162393381	0.870996083	0.996070959	1.241025255	-0.165957342	0.889354955	-0.186604168	0.851970998	0.958031325	c1
chr3:74662053-74664619	chr3:74663609-74665809	ENSG00000113805.9_6	CNTN3	-	1010	3.107096166	-0.39525382	0.492687583	-0.80224027	0.422413986	0.922303529	0.435477254	-0.941224348	1.41227776	-0.66645838	0.505118158	NA	c1
chr3:2139437-2142158	chr3:2138496-2140696	ENSG00000144619.15_7	CNTN4	+	1259	10.78023588	-0.883045278	0.357920549	-2.467154455	0.01361916	0.155755273	2.212697459	-2.555007551	0.93182413100000006	-2.741941817	0.006107716	0.184361993	c1
chr11:98890553-98892133	chr11:98889678-98891878	ENSG00000149972.12_9	CNTN5	+	1325	7.356212155	-0.351550549	0.486774243	-0.7222045	0.470168757	0.939662659	0.284394926	-0.621691045	1.678056142	-0.370482864	0.711022742	NA	c1
chr3:1133884-1135717	chr3:1132341-1134541	ENSG00000134115.13_6	CNTN6	+	657	0.819553406	1.03589575	0.605790368	1.709990461	0.087267637	0.495979036	0	NA	NA	NA	NA	NA	c1
chr7:145812638-145814398	chr7:145811093-145813293	ENSG00000174469.23_14	CNTNAP2	+	655	12.05374283	-0.674144669	0.32739256	-2.059132527	0.039481545	0.312195238	2.436844787	1.2706381	0.899050489	1.413311172	NA	NA	c1
chr9:39286499-39288761	chr9:39288111-39290311	ENSG00000106714.18_8	CNTNAP3	-	650	2.430589416	-0.610017456	0.561682739	-1.086053413	0.277455362	0.82860536	0.104721697	0.634045078	3.201303018	0.198058439	0.842999342	NA	c1
chr2:124782094-124785029	chr2:124780863-124783063	ENSG00000155052.15_7	CNTNAP5	+	969	6.008134187	-0.617396107	0.452356557	-1.364843944	0.172302104	0.693863601	1.351010085	-1.800766083	1.244136134	-1.447402767	0.147784151	0.54672091	c1
chr9:123836168-123837882	chr9:123834937-123837137	ENSG00000119397.19_11	CNTRL	+	969	20.71791886	-0.403939902	0.270342555	-1.49417801	0.135129099	0.622372816	5.873010122	-0.161347986	0.354044335	-0.455728196	0.648585444	0.886563801	c1
chr7:43768129-43769815	chr7:43769115-43771315	ENSG00000106603.20_10	COA1	-	700	7.895054252	-0.200434322	0.28323712	-0.707655556	0.479159184	0.942434209	9.721507092	0.018690166	0.264107379	0.070767298	0.943582959	0.984509449	c1
chr2:99224188-99225939	chr2:99224777-99226977	ENSG00000183513.9_7	COA5	-	1162	8.720662646	0.208685529	0.225815463	0.924141892	0.355412445	0.888133895	8.498786279	-0.66142149	0.41835126500000003	-1.581019455	0.113873589	0.509046159	c1
chr1:234508412-234510104	chr1:234507201-234509401	ENSG00000168275.16_6	COA6	+	989	12.3056697	0.072472865	0.257735171	0.281191212	0.778563745	0.989871178	1.96058975	-0.146761282	0.5806915	-0.252735371	0.800472713	0.940978829	c1
chr1:53163109-53164561	chr1:53163818-53166018	ENSG00000162377.6_9	COA7	-	743	12.1707048	-0.047017136	0.252155053	-0.18646121	0.852083096	0.994925691	3.211570602	-0.704747026	0.509919012	-1.382076387	0.166948248	0.564450498	c1
chr17:40713217-40715360	chr17:40711484-40713684	ENSG00000068120.15_14	COASY	+	467	8.059142426	0.097026055	0.242822192	0.399576553	0.689468429	0.982005983	7.356368079	-1.195626922	0.469904206	-2.544405663	0.010946388	0.235769791	c1
chr7:51381911-51385867	chr7:51384314-51386514	ENSG00000106078.19_12	COBL	-	1553	9.198445883	-0.324093885	0.310127725	-1.045033576	0.296007452	0.844370415	2.558137253	-0.12720816	0.827752858	-0.153678914	0.877862911	0.965433927	c1
chr14:31342949-31345169	chr14:31341719-31343919	ENSG00000100473.18_8	COCH	+	970	10.78051157	-0.246087894	0.305018049	-0.80679781	0.419782981	0.92120266	6.377829066	-0.680104683	0.475833609	-1.429290973	0.152920619	0.553857359	c1
chr17:71187693-71190053	chr17:71187193-71189393	ENSG00000166685.13_10	COG1	+	1700	12.17822515	-0.258954313	0.254879839	-1.015985861	0.30963612	0.855355507	9.362821096	-0.802151163	0.386814022	-2.073738588	0.038103595	0.363922596	c1
chr1:230777478-230779122	chr1:230776226-230778426	ENSG00000135775.14_9	COG2	+	948	15.02739794	0.055516793	0.280630081	0.197829088	0.843178787	0.994628672	3.059051421	0.020368813	0.40921592	0.049775221	0.960301513	0.98815915	c1
chr13:46038426-46040006	chr13:46037032-46039232	ENSG00000136152.15_6	COG3	+	806	14.30502554	0.15715652	0.254673535	0.61709011	0.537175292	0.958148703	2.954182305	-0.847285405	0.572880833	-1.478990666	0.139142809	0.540649739	c1
chr16:70556986-70559259	chr16:70557262-70559462	ENSG00000103051.21_15	COG4	-	1997	6.517475664	0.110535192	0.272237263	0.406025212	0.684724076	0.981743767	3.667220427	0.569788963	0.325234558	1.751932406	0.079785431	0.45291756	c1
chr13:40229348-40230704	chr13:40227763-40229963	ENSG00000133103.17_7	COG6	+	615	7.980570949	-0.160420721	0.308299954	-0.52033975	0.602826796	0.971087717	2.004820303	-0.497473276	0.624936957	-0.796037536	0.426010218	0.769962685	c1
chr16:23463616-23464958	chr16:23464309-23466509	ENSG00000168434.13_11	COG7	-	649	7.093301967	0.372344022	0.237594872	1.567138296	0.117082369	0.580175624	2.689960843	0.237753964	0.394987263	0.601928179	0.547221946	0.837011096	c1
chr16:69372825-69374124	chr16:69373285-69375485	ENSG00000213380.16_13	COG8	-	839	12.35773635	0.302437101	0.224706453	1.345920855	0.178328042	0.70432927	7.478538991	-0.163445064	0.316859711	-0.515827851	0.605974648	0.867543457	c1
chr17:55037128-55038794	chr17:55038210-55040410	ENSG00000121058.5_8	COIL	-	584	11.78334524	-0.10199361	0.265897528	-0.383582392	0.701287993	0.983266748	3.876819545	-0.691722701	0.4536847	-1.524677163	0.127339641	0.526161194	c1
chr1:103571990-103574880	chr1:103574227-103576427	ENSG00000060718.22_15	COL11A1	-	653	5.607196841	0.234351025	0.61169156	0.383119599	0.701631088	0.983272072	1.937523172	-0.988434483	2.490264253	-0.39691951599999997	0.691426812	0.902851744	c1
chr6:33159283-33161753	chr6:33160075-33162275	ENSG00000204248.12_13	COL11A2	-	1678	1.480651811	0.259827446	0.538285258	0.482694709	0.629312521	0.975540442	0.915176504	0.069232724	1.144335079	0.060500395	0.951757101	NA	c1
chr6:75914044-75916342	chr6:75915782-75917982	ENSG00000111799.22_12	COL12A1	-	560	4.399799784	0.472066061	0.338981946	1.392599418	0.163740959	0.678630427	0.715345797	-0.741226267	1.189603868	-0.623086631	0.533227594	NA	c1
chr10:71560732-71562967	chr10:71559635-71561835	ENSG00000197467.17_13	COL13A1	+	1103	3.934482139	0.191336994	0.366856267	0.52155847	0.601977785	0.970945408	0.201205201	-0.558469717	3.261883283	-0.171210822	0.864057999	NA	c1
chr9:101705461-101707087	chr9:101703460-101705660	ENSG00000204291.11_9	COL15A1	+	199	4.405451401	-0.029815813	0.366924299	-0.081258759	0.935236171	0.997694112	0.358443619	-0.841710406	2.917828703	-0.288471494	0.772985848	NA	c1
chr1:32169439-32171146	chr1:32169719-32171919	ENSG00000084636.18_9	COL16A1	-	1427	7.785103374	0.473075331	0.329186069	1.437106172	0.150687828	0.654194327	0.618846858	-0.578124014	1.144394239	-0.505179067	0.613433071	NA	c1
chr10:105845603-105845970	chr10:105845437-105847637	ENSG00000065618.21_16	COL17A1	-	367	1.670218542	0.349705058	0.603490107	0.57947107	0.562271362	0.963058575	1.26938988	0.340541428	1.380193656	0.246734526	0.805113684	0.942666491	c1
chr21:46823975-46825983	chr21:46823079-46825279	ENSG00000182871.16_9	COL18A1	+	1304	6.04621619	0.163081293	0.331683489	0.491677453	0.62294738	0.974438879	1.336019577	1.108694651	0.847356529	1.308415776	0.190732325	0.591364395	c1
chr17:48280612-48280963	chr17:48278792-48280992	ENSG00000108821.14_8	COL1A1	-	351	2.387736732	1.14115626	0.421887328	2.704883945	0.006832826	0.097445915	11.00488678	0.123404993	0.674632582	0.18292178	0.854859393	0.959037966	c1
chr7:94023426-94026227	chr7:94022206-94024406	ENSG00000164692.19_7	COL1A2	+	980	6.914219242	-0.455791104	0.404683618	-1.126289981	0.260042797	0.811294837	14.54911688	-1.486346407	0.864402882	-1.719506539	0.085522178	0.46529549	c1
chr20:61922044-61923633	chr20:61922537-61924737	ENSG00000101203.17_8	COL20A1	+	1096	4.956668383	-0.075591111	0.352843541	-0.21423408	0.830364521	0.993360605	0.057083595	0.819523876	3.262372161	0.251204901	0.801655695	NA	c1
chr6:56258151-56259572	chr6:56258691-56260891	ENSG00000124749.17_13	COL21A1	-	881	2.497453943	0.995537731	0.528379284	1.884134675	0.059546761	0.400277279	0.916114028	1.098115348	1.08283821	1.014108422	0.31053102	NA	c1
chr8:139925637-139927126	chr8:139926083-139928283	ENSG00000169436.17_10	COL22A1	-	1043	10.89611164	-1.054924949	0.432803264	-2.437423737	0.014792334	0.164653036	1.357545839	-0.732642334	1.60255322	-0.457171921	0.647547479	0.886336788	c1
chr5:178016935-178018171	chr5:178017193-178019393	ENSG00000050767.18_14	COL23A1	-	978	3.923619293	0.383038144	0.396536874	0.96595845	0.334064973	0.874380951	0.398300491	-0.096681639	2.388863704	-0.04047181	0.967716981	NA	c1
chr1:86620410-86623286	chr1:86622425-86624625	ENSG00000171502.15_13	COL24A1	-	861	5.124257771	-0.087942454	0.382173808	-0.230111147	0.818005403	0.992522148	0.048671707	0.046701563	3.262372161	0.014315216	0.9885785	NA	c1
chr4:110222725-110224738	chr4:110223707-110225907	ENSG00000188517.17_12	COL25A1	-	1031	4.788288276	0.642857964	0.399889914	1.60758734	0.107925587	0.555809537	0.664489449	-1.391183785	2.823607232	-0.492697344	0.622226454	NA	c1
chr7:101005952-101007578	chr7:101004155-101006355	ENSG00000160963.14_10	COL26A1	+	403	4.237183497	0.286030571	0.349686177	0.81796362	0.413377961	0.918430393	0.130774212	0.634044878	3.099507818	0.204563084	0.8379135	NA	c1
chr9:116916174-116918452	chr9:116915816-116918016	ENSG00000196739.15_6	COL27A1	+	1842	4.532984675	0.705234841	0.339352221	2.078179534	0.037692826	0.303081364	0.597063848	-0.526202984	1.830814255	-0.28741473	0.773794784	NA	c1
chr7:7575435-7576948	chr7:7575303-7577503	ENSG00000215018.10_9	COL28A1	-	1513	1.852564483	-0.055801838	0.598973774	-0.093162406	0.92577454	0.997182157	0.122711699	-0.23151734	3.16087366	-0.073244731	0.941611372	NA	c1
chr12:48397718-48399237	chr12:48398136-48400336	ENSG00000139219.19_9	COL2A1	-	1101	6.571171443	0.146524003	0.30537333	0.479819253	0.631355921	0.975876579	1.378836169	-2.088094987	1.111808661	-1.878106423	0.060366608	0.415835418	c1
chr13:110958851-110961431	chr13:110959303-110961503	ENSG00000187498.16_13	COL4A1	-	2128	5.746463793	0.156085917	0.38782774	0.402461974	0.687344068	0.981867621	0.272316541	0.258119431	1.641802034	0.157217147	0.875073715	NA	c1
chr13:110956939-110957196	chr13:110956158-110958358	ENSG00000134871.19_14	COL4A2	+	257	4.06034751	0.154799489	0.463990464	0.333626446	0.73866146	0.987428001	0.429614718	-0.25174643	1.813936963	-0.138784553	0.889620401	NA	c1
chr2:228028248-228029990	chr2:228027339-228029539	ENSG00000169031.21_11	COL4A3	+	1291	9.170323197	0.517817167	0.337602312	1.533808118	0.125076865	0.599744522	0.696402988	-0.649660986	1.046596734	-0.620736684	0.534772889	NA	c1
chrX:107681005-107682066	chrX:107681067-107683267	ENSG00000188153.14_12	COL4A5	+	999	2.807167092	0.204154422	0.501353443	0.407206582	0.683856268	0.981605548	1.485239373	-0.766640272	1.031665901	-0.743109054	0.457415658	0.78876378	c1
chrX:107682539-107683818	chrX:107682526-107684726	ENSG00000197565.17_10	COL4A6	-	1279	3.09198361	0.084312517	0.512645981	0.164465381	0.869364798	0.996065732	0.482689844	-1.066638464	1.409599864	-0.756695918	0.449232061	NA	c1
chr9:137533089-137534293	chr9:137531648-137533848	ENSG00000130635.17_13	COL5A1	+	759	7.714366264	0.785388811	0.466350929	1.684115462	0.092159357	0.51073035	1.376055256	0.976134479	1.189598079	0.820558217	0.411897956	0.764101437	c1
chr21:47401194-47403014	chr21:47399683-47401883	ENSG00000142156.16_6	COL6A1	+	689	6.709608081	-0.443131857	0.387020246	-1.144983658	0.252215927	0.802865384	1.00262667	1.482702354	1.362652356	1.088100239	0.276550858	0.67104331	c1
chr21:47517159-47518911	chr21:47516025-47518225	ENSG00000142173.17_10	COL6A2	+	1066	4.604708848	0.805837269	0.351860179	2.29022014	0.022008559	0.214153919	0.923405107	1.077348395	1.233205067	0.873616581	0.382327093	NA	c1
chr3:130063959-130065182	chr3:130062358-130064558	ENSG00000172752.16_10	COL6A5	+	599	1.355979728	-0.207219408	0.670281725	-0.309152704	0.757205369	0.988104881	0.040441393	0.819523876	3.262372161	0.251204901	0.801655695	NA	c1
chr3:130235450-130237037	chr3:130234020-130236220	ENSG00000206384.11_7	COL6A6	+	770	2.740172644	0.199831194	0.479112288	0.417086346	0.676615251	0.980659785	0.764677552	-1.539201747	0.968751096	-1.588851619	0.112093896	NA	c1
chr3:48631659-48633371	chr3:48632561-48634761	ENSG00000114270.18_8	COL7A1	-	810	4.365007694	0.89674043	0.310181031	2.891022794	0.003839903	0.065309224	3.438601868	0.270797088	0.784353902	0.345248602	0.729907483	0.914870917	c1
chr3:99355954-99358811	chr3:99355318-99357518	ENSG00000144810.16_8	COL8A1	+	1564	2.066083884	0.090006508	0.552273003	0.162974666	0.870538381	0.996070959	0.241962433	0.541303819	2.258810196	0.239641126	0.81060848	NA	c1
chr1:36590756-36592012	chr1:36590622-36592822	ENSG00000171812.13_12	COL8A2	-	1256	4.935765445	0.700819103	0.311805694	2.247614834	0.024600761	0.2306336	0.744421992	0.686658975	0.998304584	0.687825125	0.491562912	NA	c1
chr6:71014447-71014604	chr6:71012586-71014786	ENSG00000112280.18_9	COL9A1	-	157	2.056333882	-1.137242811	0.809074332	-1.405609802	0.159840024	0.671327624	0.188333788	-0.423536083	3.056713474	-0.138559301	0.889798406	NA	c1
chr20:61446629-61447430	chr20:61445595-61447795	ENSG00000092758.18_11	COL9A3	+	801	5.398631459	-0.263956899	0.423307426	-0.623558395	0.532917641	0.957511034	2.878079332	0.367289195	1.117603323	0.328640035	0.742427784	0.920728894	c1
